event_date,country,admin1,location,latitude,longitude,event_type,sub_event_type,fatalities
2024-04-11,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,119
2024-04-11,Ukraine,Sumy,Khmelivka,50.7284,35.2329,Explosions/Remote violence,Air/drone strike,0
2024-04-11,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-12,Ukraine,Kherson,Bobrovyi Kut,47.0985,32.9444,Explosions/Remote violence,Remote explosive/landmine/IED,0
2024-04-12,Ukraine,Sumy,Hrabovske,50.6984,35.4544,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-12,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-12,Ukraine,Kherson,Prydniprovske,46.6778,32.7892,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-13,Ukraine,Sumy,Riasne,50.6896,35.3945,Explosions/Remote violence,Air/drone strike,0
2024-04-13,Ukraine,Sumy,Mykhaylivske,50.8253,35.2997,Explosions/Remote violence,Air/drone strike,0
2024-04-13,Ukraine,Sumy,Novodmytrivka,50.7588,35.3796,Explosions/Remote violence,Air/drone strike,0
2024-04-13,Ukraine,Sumy,Slavhorod,50.5889,35.3551,Explosions/Remote violence,Air/drone strike,0
2024-04-14,Ukraine,Sumy,Krasnopillia,50.7746,35.2597,Explosions/Remote violence,Air/drone strike,1
2024-04-13,Ukraine,Sumy,Zapsillia,51.0256,35.2211,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-13,Ukraine,Sumy,Pokrovka,50.8019,35.382,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-13,Ukraine,Sumy,Stepok,50.8508,35.3941,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-14,Ukraine,Kherson,Sadove,46.7048,32.8225,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-11,Ukraine,Sumy,Sinne,50.9643,35.086,Explosions/Remote violence,Air/drone strike,0
2024-03-13,Ukraine,Sumy,Soldatske,50.4411,35.209,Explosions/Remote violence,Air/drone strike,0
2024-03-02,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,59
2024-03-02,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,11
2024-03-02,Ukraine,Kharkiv,Petropavlivka,49.7162,37.7171,Battles,Armed clash,0
2024-03-02,Ukraine,Sumy,Vysoke,50.7481,35.4682,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-02,Ukraine,Kherson,Prydniprovske,46.6778,32.7892,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-02,Ukraine,Kherson,Zmiivka,46.8646,33.5835,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-02,Ukraine,Kherson,Dniprovske,46.5898,32.4684,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-03,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,69
2024-03-03,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,14
2024-03-03,Ukraine,Kherson,Novooleksandrivka,47.2655,33.8769,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-03,Ukraine,Kherson,Yantarne,46.576,32.4419,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-03,Ukraine,Kherson,Inzhenerne,46.7047,32.6851,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-03,Ukraine,Kherson,Bilozerka,46.6248,32.4425,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-03,Ukraine,Kherson,Dniprovske,46.5898,32.4684,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-03,Ukraine,Kherson,Havrylivka,47.2261,33.8802,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-03,Ukraine,Kherson,Novoberyslav,46.8576,33.4881,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-03,Ukraine,Kherson,Sadove,46.7048,32.8225,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-03,Ukraine,Kherson,Tomyna Balka,46.6244,32.3078,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-03,Ukraine,Kharkiv,Kotliarivka,49.6312,37.9063,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-03,Ukraine,Kherson,Zolota Balka,47.3784,33.9647,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-04,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,47
2024-03-04,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,12
2024-03-04,Ukraine,Kherson,Stepanivka,46.6935,32.5806,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-04,Ukraine,Kherson,Tomyna Balka,46.6244,32.3078,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-04,Ukraine,Kharkiv,Berestove,49.5403,37.8941,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-04,Ukraine,Kherson,Veletenske,46.5716,32.3936,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-04,Ukraine,Kherson,Zelenivka,46.7151,32.6446,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-05,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,75
2024-03-05,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,20
2024-03-05,Ukraine,Donetsk,Yampolivka,49.0708,37.9546,Battles,Armed clash,0
2024-03-05,Ukraine,Kharkiv,Tabaivka,49.5959,37.8752,Battles,Armed clash,0
2024-03-05,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-05,Ukraine,Kherson,Bilozerka,46.6248,32.4425,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-05,Ukraine,Kherson,Havrylivka,47.2261,33.8802,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-05,Ukraine,Kherson,Honcharne,46.5751,32.3434,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-05,Ukraine,Kherson,Prydniprovske,46.6778,32.7892,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-05,Ukraine,Kharkiv,Berestove,49.5403,37.8941,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-05,Ukraine,Kherson,Zolota Balka,47.3784,33.9647,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-06,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,21
2024-03-06,Ukraine,Sumy,Naumivka,50.8611,35.2314,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-06,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-06,Ukraine,Kherson,Bilozerka,46.6248,32.4425,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-06,Ukraine,Kherson,Chornobaivka,46.6974,32.5526,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-06,Ukraine,Kherson,Inzhenerne,46.7047,32.6851,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-06,Ukraine,Kherson,Zmiivka,46.8646,33.5835,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-07,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,74
2024-03-07,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,12
2024-03-07,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-07,Ukraine,Sumy,Naumivka,50.8611,35.2314,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-07,Ukraine,Kherson,Novoberyslav,46.8576,33.4881,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-07,Ukraine,Kherson,Veletenske,46.5716,32.3936,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-08,Ukraine,Donetsk,Yampolivka,49.0708,37.9546,Battles,Armed clash,0
2024-03-08,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-08,Ukraine,Kherson,Antonivka,46.6799,32.6925,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-08,Ukraine,Kherson,Mykhailivka,47.313,33.9578,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-08,Ukraine,Kherson,Zolota Balka,47.3784,33.9647,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-09,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,52
2024-03-09,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,17
2024-03-09,Ukraine,Kherson,Bilozerka,46.6248,32.4425,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-09,Ukraine,Kherson,Havrylivka,47.2261,33.8802,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-09,Ukraine,Kherson,Mykhailivka,47.313,33.9578,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-09,Ukraine,Kherson,Sofiivka,46.5961,32.2539,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-09,Ukraine,Kherson,Veletenske,46.5716,32.3936,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-10,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,18
2024-03-11,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,34
2024-03-11,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,10
2024-03-11,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-11,Ukraine,Kherson,Chornobaivka,46.6974,32.5526,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-11,Ukraine,Kherson,Havrylivka,47.2261,33.8802,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-11,Ukraine,Kherson,Komyshany,46.6361,32.5032,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-11,Ukraine,Kherson,Sadove,46.7048,32.8225,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-11,Ukraine,Kherson,Zolota Balka,47.3784,33.9647,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-12,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,53
2024-03-12,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,9
2024-03-12,Ukraine,Sumy,Buimer,50.5295,34.7745,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-12,Ukraine,Sumy,Vysoke,50.7481,35.4682,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-12,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-12,Ukraine,Kherson,Dniprovske,46.5898,32.4684,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-12,Ukraine,Sumy,Khmelivka,50.7284,35.2329,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-12,Ukraine,Kherson,Veletenske,46.5716,32.3936,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-12,Ukraine,Kherson,Zymivnyk,46.6413,32.5468,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-13,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,41
2024-03-13,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,7
2024-03-13,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-13,Ukraine,Kherson,Yantarne,46.576,32.4419,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-13,Ukraine,Kherson,Dniprovske,46.5898,32.4684,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-13,Ukraine,Kherson,Khreshchenivka,47.3838,33.8245,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-13,Ukraine,Kherson,Zolota Balka,47.3784,33.9647,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-14,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,44
2024-03-14,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,15
2024-03-14,Ukraine,Kharkiv,Tabaivka,49.5959,37.8752,Battles,Armed clash,0
2024-03-14,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-14,Ukraine,Kherson,Bilozerka,46.6248,32.4425,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-15,Ukraine,Kherson,Mykhailivka,47.313,33.9578,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-03-15,Ukraine,Kherson,Novoberyslav,46.8576,33.4881,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-15,Ukraine,Kherson,Kherson,46.6558,32.6178,Strategic developments,Disrupted weapons use,0
2024-04-19,Ukraine,Sumy,Pokrovka,50.8019,35.382,Explosions/Remote violence,Air/drone strike,0
2024-04-19,Ukraine,Sumy,Ivashchenkove,51.8065,33.8421,Explosions/Remote violence,Air/drone strike,0
2024-04-19,Ukraine,Donetsk,Chasiv Yar,48.5869,37.8324,Battles,Armed clash,0
2024-04-19,Ukraine,Sumy,Myropilske,50.9415,35.3156,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-19,Ukraine,Sumy,Porozok,50.562,35.373,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-19,Ukraine,Kharkiv,Stepova Novoselivka,49.6607,37.8615,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-19,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,99
2024-04-18,Ukraine,Sumy,Pokrovka,50.8019,35.382,Explosions/Remote violence,Air/drone strike,0
2024-04-17,Ukraine,Sumy,Ivashchenkove,51.8065,33.8421,Explosions/Remote violence,Air/drone strike,0
2024-04-17,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,104
2024-04-17,Ukraine,Kherson,Antonivka,46.6799,32.6925,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-17,Ukraine,Kherson,Prydniprovske,46.6778,32.7892,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-17,Ukraine,Kherson,Zolota Balka,47.3784,33.9647,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-17,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,15
2024-04-16,Ukraine,Sumy,Novodmytrivka,50.7588,35.3796,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-16,Ukraine,Sumy,Porozok,50.562,35.373,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-16,Ukraine,Sumy,Slavhorod,50.5889,35.3551,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-16,Ukraine,Sumy,Myropilske,50.9415,35.3156,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-16,Ukraine,Sumy,Turia,50.8952,35.3546,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-16,Ukraine,Kherson,Antonivka,46.6799,32.6925,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-16,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-16,Ukraine,Kherson,Prydniprovske,46.6778,32.7892,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-20,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,1
2024-01-23,Ukraine,Mykolaiv,Chornomorka,46.6517,31.5139,Explosions/Remote violence,Air/drone strike,0
2024-01-24,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,2
2024-01-25,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,1
2024-01-20,Ukraine,Kherson,Berehove,46.5715,32.4135,Explosions/Remote violence,Air/drone strike,0
2024-01-20,Ukraine,Kherson,Dniprovske,46.5898,32.4684,Explosions/Remote violence,Air/drone strike,0
2024-01-20,Ukraine,Kherson,Kherson,46.6558,32.6178,Strategic developments,Disrupted weapons use,0
2024-01-20,Ukraine,Kherson,Novoberyslav,46.8576,33.4881,Explosions/Remote violence,Air/drone strike,0
2024-01-22,Ukraine,Kherson,Bilozerka,46.6248,32.4425,Explosions/Remote violence,Air/drone strike,0
2024-01-22,Ukraine,Kherson,Mykhailivka,47.313,33.9578,Explosions/Remote violence,Air/drone strike,0
2024-01-22,Ukraine,Kherson,Novoberyslav,46.8576,33.4881,Explosions/Remote violence,Air/drone strike,0
2024-01-23,Ukraine,Kherson,Chornobaivka,46.6974,32.5526,Explosions/Remote violence,Air/drone strike,0
2024-01-23,Ukraine,Kherson,Yantarne,46.576,32.4419,Explosions/Remote violence,Air/drone strike,0
2024-01-23,Ukraine,Kherson,Zmiivka,46.8646,33.5835,Explosions/Remote violence,Air/drone strike,0
2024-01-24,Ukraine,Kherson,Antonivka,46.6799,32.6925,Explosions/Remote violence,Air/drone strike,0
2024-01-24,Ukraine,Kherson,Berehove,46.5715,32.4135,Explosions/Remote violence,Air/drone strike,0
2024-01-24,Ukraine,Kherson,Mykhailivka,47.313,33.9578,Explosions/Remote violence,Air/drone strike,0
2024-01-25,Ukraine,Kherson,Antonivka,46.6799,32.6925,Explosions/Remote violence,Air/drone strike,0
2024-01-25,Ukraine,Kherson,Berehove,46.5715,32.4135,Explosions/Remote violence,Air/drone strike,0
2024-01-25,Ukraine,Kherson,Dniprovske,46.5898,32.4684,Explosions/Remote violence,Air/drone strike,0
2024-01-25,Ukraine,Kherson,Mykhailivka,47.313,33.9578,Explosions/Remote violence,Air/drone strike,0
2024-01-25,Ukraine,Kherson,Novoberyslav,46.8576,33.4881,Explosions/Remote violence,Air/drone strike,0
2024-01-25,Ukraine,Kherson,Novooleksandrivka,47.2655,33.8769,Explosions/Remote violence,Air/drone strike,0
2024-01-25,Ukraine,Kherson,Zmiivka,46.8646,33.5835,Explosions/Remote violence,Air/drone strike,0
2024-01-25,Ukraine,Kherson,Zolota Balka,47.3784,33.9647,Explosions/Remote violence,Air/drone strike,0
2024-01-26,Ukraine,Kherson,Berehove,46.5715,32.4135,Explosions/Remote violence,Air/drone strike,0
2024-01-26,Ukraine,Kherson,Dniprovske,46.5898,32.4684,Explosions/Remote violence,Air/drone strike,0
2024-01-26,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Air/drone strike,0
2024-01-26,Ukraine,Kherson,Yantarne,46.576,32.4419,Explosions/Remote violence,Air/drone strike,0
2024-01-26,Ukraine,Kherson,Zolota Balka,47.3784,33.9647,Explosions/Remote violence,Air/drone strike,0
2024-01-28,Ukraine,Kherson,Antonivka,46.6799,32.6925,Explosions/Remote violence,Air/drone strike,0
2024-01-28,Ukraine,Kherson,Sadove,46.7048,32.8225,Explosions/Remote violence,Air/drone strike,0
2024-01-28,Ukraine,Kherson,Zolota Balka,47.3784,33.9647,Explosions/Remote violence,Air/drone strike,0
2024-01-29,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,0
2024-01-30,Ukraine,Kherson,Berehove,46.5715,32.4135,Explosions/Remote violence,Air/drone strike,0
2024-01-30,Ukraine,Kherson,Mykhailivka,47.313,33.9578,Explosions/Remote violence,Air/drone strike,0
2024-01-30,Ukraine,Kherson,Novoberyslav,46.8576,33.4881,Explosions/Remote violence,Air/drone strike,0
2024-01-30,Ukraine,Kherson,Sadove,46.7048,32.8225,Explosions/Remote violence,Air/drone strike,0
2024-01-30,Ukraine,Kherson,Zolota Balka,47.3784,33.9647,Explosions/Remote violence,Air/drone strike,0
2024-02-02,Ukraine,Kherson,Novoberyslav,46.8576,33.4881,Explosions/Remote violence,Air/drone strike,0
2024-04-20,Ukraine,Sumy,Mykhaylivske,50.8253,35.2997,Explosions/Remote violence,Air/drone strike,0
2024-04-20,Ukraine,Sumy,Stepok,50.8508,35.3941,Explosions/Remote violence,Air/drone strike,0
2024-04-20,Ukraine,Sumy,Zapsillia,51.0256,35.2211,Explosions/Remote violence,Air/drone strike,0
2024-04-22,Ukraine,Sumy,Stepok,50.8508,35.3941,Explosions/Remote violence,Air/drone strike,0
2024-04-24,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Air/drone strike,0
2024-04-26,Ukraine,Sumy,Stepok,50.8508,35.3941,Explosions/Remote violence,Air/drone strike,0
2024-04-26,Ukraine,Sumy,Vysoke,50.7481,35.4682,Explosions/Remote violence,Air/drone strike,0
2024-01-21,Ukraine,Kharkiv,Krokhmalne,49.5741,37.9163,Battles,Armed clash,0
2024-01-25,Ukraine,Kharkiv,Krokhmalne,49.5741,37.9163,Battles,Armed clash,0
2024-01-28,Ukraine,Donetsk,Andriivka,48.5008,37.968,Battles,Armed clash,0
2024-01-29,Ukraine,Donetsk,Torske,49.0173,37.9613,Battles,Armed clash,0
2024-01-31,Ukraine,Kharkiv,Berestove,49.5403,37.8941,Battles,Armed clash,0
2024-04-23,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,111
2024-01-20,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,18
2024-01-21,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,14
2024-01-22,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,15
2024-01-23,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,11
2024-01-24,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,26
2024-01-25,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,17
2024-01-26,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,2
2024-01-27,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,9
2024-01-28,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,77
2024-01-29,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,105
2024-01-30,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,72
2024-01-31,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,90
2024-02-01,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,32
2024-02-02,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,61
2024-01-20,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,37
2024-01-21,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,37
2024-01-22,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,17
2024-01-23,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,19
2024-01-24,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,24
2024-01-25,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,23
2024-01-27,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,14
2024-01-28,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,15
2024-01-29,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,52
2024-01-30,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,27
2024-01-31,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,34
2024-02-01,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,5
2024-04-22,Ukraine,Kherson,Kherson,46.6558,32.6178,Battles,Armed clash,14
2024-01-22,Ukraine,Kherson,Kherson,46.6558,32.6178,Strategic developments,Disrupted weapons use,0
2024-01-27,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Strategic developments,Disrupted weapons use,0
2024-01-29,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-30,Ukraine,Kherson,Kherson,46.6558,32.6178,Explosions/Remote violence,Shelling/artillery/missile attack,1
2024-04-23,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-21,Ukraine,Kherson,Antonivka,46.6799,32.6925,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-26,Ukraine,Kherson,Novoberyslav,46.8576,33.4881,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-26,Ukraine,Kherson,Sadove,46.7048,32.8225,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-26,Ukraine,Kherson,Zmiivka,46.8646,33.5835,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-30,Ukraine,Kharkiv,Petropavlivka,49.7162,37.7171,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-30,Ukraine,Kharkiv,Stepova Novoselivka,49.6607,37.8615,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-30,Ukraine,Donetsk,Torske,49.0173,37.9613,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-20,Ukraine,Kherson,Antonivka,46.6799,32.6925,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-21,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-22,Ukraine,Kirovohrad,Kropyvnytskyi,48.5153,32.2545,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-22,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-24,Ukraine,Kherson,Nezlamne,46.5846,32.4029,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-25,Ukraine,Kherson,Sadove,46.7048,32.8225,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-27,Ukraine,Kherson,Mykhailivka,47.313,33.9578,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-27,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-28,Ukraine,Kherson,Dniprovske,46.5898,32.4684,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-28,Ukraine,Mykolaiv,Ochakiv,46.6128,31.5498,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-29,Ukraine,Kherson,Mykhailivka,47.313,33.9578,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-30,Ukraine,Kherson,Antonivka,46.6799,32.6925,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-30,Ukraine,Kherson,Prydniprovske,46.6778,32.7892,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-01-31,Ukraine,Kherson,Dniprovske,46.5898,32.4684,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-02-01,Ukraine,Kherson,Antonivka,46.6799,32.6925,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-02-01,Ukraine,Kherson,Mykilske,46.7225,32.8131,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-02-02,Ukraine,Kherson,Antonivka,46.6799,32.6925,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-02-02,Ukraine,Kherson,Sadove,46.7048,32.8225,Explosions/Remote violence,Shelling/artillery/missile attack,0
2024-04-20,Ukraine,Dnipropetrovsk,Pokrovske,47.5429,34.1551,Explosions/Remote violence,Shelling/artillery/missile attack,0
