DATE_TIME,LATITUDE,LONGITUDE,GEOHASH,MINIMUM_SPEED,MAXIMUM_SPEED,AVERAGE_SPEED,NUMBER_OF_VEHICLES
2024-10-02 23:00:00,41.2289428710938,29.0753173828125,sxkdt9,79,121,94,12
2024-10-02 23:00:00,41.1630249023438,28.8116455078125,sxk6pt,57,174,93,290
2024-10-02 23:00:00,41.1740112304688,28.7457275390625,sxk6np,7,100,66,104
2024-10-02 23:00:00,40.8993530273438,29.1632080078125,sxk8xt,7,102,50,52
2024-10-02 23:00:00,40.8993530273438,29.2730712890625,sxkbdj,3,81,44,96
2024-10-02 23:00:00,40.9817504882813,29.0643310546875,sxk9jk,4,60,29,37
2024-10-02 23:00:00,41.2289428710938,28.9764404296875,sxkde3,57,200,90,218
2024-10-02 23:00:00,40.9817504882813,29.0203857421875,sxk9hk,6,39,15,8
2024-10-02 23:00:00,41.1080932617188,28.8116455078125,sxk3ze,42,147,89,238
2024-10-02 23:00:00,41.0751342773438,28.8555908203125,sxk98t,29,83,53,23
2024-10-02 23:00:00,41.0531616210938,28.9324951171875,sxk9d3,4,81,35,42
2024-10-02 23:00:00,40.9048461914063,29.1412353515625,sxk8xn,7,115,58,30
2024-10-02 23:00:00,41.1026000976563,28.9105224609375,sxk9cf,5,17,12,2
2024-10-02 23:00:00,41.2234497070313,28.7127685546875,sxk6t2,10,107,70,75
2024-10-02 23:00:00,40.9323120117188,29.4378662109375,sxkbvg,54,126,88,47
2024-10-02 23:00:00,41.1959838867188,28.7677001953125,sxk6qe,7,56,27,31
2024-10-02 23:00:00,41.1080932617188,28.9874267578125,sxk9ge,4,84,43,55
2024-10-02 23:00:00,40.9762573242188,29.2291259765625,sxkc15,9,144,87,415
2024-10-02 23:00:00,41.0476684570313,28.7677001953125,sxk3w8,11,65,35,4
2024-10-02 23:00:00,40.9982299804688,29.0423583984375,sxk9hz,7,54,29,28
2024-10-02 23:00:00,41.2454223632813,28.7896728515625,sxk6xh,40,139,93,71
2024-10-02 23:00:00,40.9268188476563,29.3280029296875,sxkbg6,9,122,59,174
2024-10-02 23:00:00,40.9268188476563,29.3170166015625,sxkbg4,4,91,45,161
2024-10-02 23:00:00,40.9048461914063,29.3609619140625,sxkbsn,13,145,86,353
2024-10-02 23:00:00,41.0037231445313,29.0093994140625,sxk9k0,27,70,48,14
2024-10-02 23:00:00,41.1465454101563,29.0423583984375,sxkdhf,23,42,32,4
2024-10-02 23:00:00,41.2289428710938,29.0203857421875,sxkds3,44,145,87,70
2024-10-02 23:00:00,40.9927368164063,29.0972900390625,sxk9nn,9,67,35,22
2024-10-02 23:00:00,41.3168334960938,27.9876708984375,sx7ghc,14,124,64,99
2024-10-02 23:00:00,41.2289428710938,28.5260009765625,sxk691,29,133,81,20
2024-10-02 23:00:00,40.9707641601563,29.0423583984375,sxk9hf,6,44,21,11
2024-10-02 23:00:00,40.8609008789063,29.2950439453125,sxkb6w,9,54,32,51
2024-10-02 23:00:00,40.9927368164063,28.8336181640625,sxk90n,1,128,52,258
2024-10-02 23:00:00,41.1245727539063,29.0753173828125,sxk9vw,11,41,32,10
2024-10-02 23:00:00,40.8773803710938,29.3060302734375,sxkbdc,41,130,81,211
2024-10-02 23:00:00,41.0806274414063,28.0535888671875,sx7cwq,10,131,75,30
2024-10-02 23:00:00,41.0586547851563,28.4271240234375,sxk1wf,63,135,90,40
2024-10-02 23:00:00,41.1685180664063,28.4490966796875,sxk4pq,16,61,39,4
2024-10-02 23:00:00,41.2289428710938,28.8446044921875,sxkd83,55,144,84,216
2024-10-02 23:00:00,40.9487915039063,29.1082763671875,sxk8yq,5,58,26,40
2024-10-02 23:00:00,41.0696411132813,28.7127685546875,sxk3tk,7,65,29,16
2024-10-02 23:00:00,40.8114624023438,29.3609619140625,sxkbhj,14,126,53,245
2024-10-02 23:00:00,41.2344360351563,28.8555908203125,sxkd8d,67,95,79,20
2024-10-02 23:00:00,41.0806274414063,28.9654541015625,sxk9en,4,145,51,130
2024-10-02 23:00:00,40.9817504882813,29.0423583984375,sxk9hu,3,70,31,46
2024-10-02 23:00:00,40.8279418945313,29.3280029296875,sxkb72,3,103,48,68
2024-10-02 23:00:00,41.0092163085938,28.6688232421875,sxk3k3,6,101,56,175
2024-10-02 23:00:00,41.1026000976563,28.5260009765625,sxk3c4,67,146,92,66
2024-10-02 23:00:00,40.8499145507813,29.4049072265625,sxkbmh,51,129,85,26
2024-10-02 23:00:00,41.2783813476563,28.6358642578125,sxk6gd,72,113,85,17
2024-10-02 23:00:00,41.0751342773438,28.1854248046875,sxk19m,49,113,81,15
2024-10-02 23:00:00,41.0971069335938,28.8116455078125,sxk3z9,15,160,87,259
2024-10-02 23:00:00,41.0366821289063,28.8336181640625,sxk92n,3,65,28,44
2024-10-02 23:00:00,41.2069702148438,28.4600830078125,sxk4rt,80,133,96,6
2024-10-02 23:00:00,40.9323120117188,29.3829345703125,sxkbue,53,183,85,98
2024-10-02 23:00:00,40.9762573242188,28.7347412109375,sxk3jg,4,109,53,252
2024-10-02 23:00:00,41.2124633789063,28.7127685546875,sxk6mq,11,95,50,71
2024-10-02 23:00:00,41.0037231445313,28.9324951171875,sxk962,4,88,28,51
2024-10-02 23:00:00,41.1849975585938,29.2071533203125,sxkf29,69,84,76,2
2024-10-02 23:00:00,41.0641479492188,28.7677001953125,sxk3we,17,139,73,292
2024-10-02 23:00:00,40.9103393554688,29.1522216796875,sxk8xr,6,57,33,28
2024-10-02 23:00:00,41.2509155273438,28.5809326171875,sxk6dm,76,111,88,13
2024-10-02 23:00:00,40.9927368164063,29.1851806640625,sxkc0n,2,139,63,381
2024-10-02 23:00:00,41.0421752929688,29.2510986328125,sxkc3x,85,97,89,5
2024-10-02 23:00:00,41.3442993164063,27.9656982421875,sx7ghq,26,115,75,26
2024-10-02 23:00:00,41.0531616210938,28.0645751953125,sx7cw9,60,145,85,41
2024-10-02 23:00:00,41.0366821289063,28.7786865234375,sxk3qy,3,76,33,38
2024-10-02 23:00:00,41.1959838867188,29.0093994140625,sxkdk5,14,68,38,9
2024-10-02 23:00:00,41.0256958007813,28.9434814453125,sxk96s,4,61,29,28
2024-10-02 23:00:00,40.9762573242188,29.2401123046875,sxkc17,4,145,72,475
2024-10-02 23:00:00,40.8828735351563,29.2620849609375,sxkb9f,4,98,38,126
2024-10-02 23:00:00,41.0092163085938,28.7896728515625,sxk3r1,2,69,24,91
2024-10-02 23:00:00,41.1026000976563,28.8775634765625,sxk9c4,6,67,35,32
2024-10-02 23:00:00,40.9817504882813,28.8555908203125,sxk90s,3,91,40,44
2024-10-02 23:00:00,41.1465454101563,29.2840576171875,sxkf46,74,99,87,7
2024-10-02 23:00:00,41.0751342773438,28.7567138671875,sxk3wm,8,41,25,6
2024-10-02 23:00:00,41.1080932617188,28.5699462890625,sxk3f5,61,149,93,61
2024-10-02 23:00:00,41.2014770507813,28.4710693359375,sxk4ru,83,117,98,3
2024-10-02 23:00:00,41.0751342773438,28.8116455078125,sxk3xt,6,147,81,275
2024-10-02 23:00:00,41.0806274414063,28.6248779296875,sxk3eq,7,112,57,145
2024-10-02 23:00:00,41.2509155273438,28.5919189453125,sxk6dt,33,110,80,16
2024-10-02 23:00:00,41.0586547851563,28.6248779296875,sxk3e6,3,118,54,92
2024-10-02 23:00:00,40.7675170898438,29.4268798828125,sxhzvt,7,59,32,64
2024-10-02 23:00:00,40.9982299804688,29.0203857421875,sxk9hr,6,76,32,43
2024-10-02 23:00:00,41.0586547851563,28.9215087890625,sxk9d4,4,61,26,58
2024-10-02 23:00:00,41.2124633789063,28.8226318359375,sxk6ry,40,147,79,180
2024-10-02 23:00:00,41.2399291992188,29.0423583984375,sxkdsg,41,121,72,15
2024-10-02 23:00:00,40.9597778320313,29.1851806640625,sxkc00,39,144,86,27
2024-10-02 23:00:00,40.9982299804688,29.2950439453125,sxkc4x,53,176,90,202
2024-10-02 23:00:00,40.9542846679688,29.1412353515625,sxk8zp,3,97,43,38
2024-10-02 23:00:00,40.9652709960938,29.1302490234375,sxk9nc,4,52,28,15
2024-10-02 23:00:00,41.0147094726563,29.0863037109375,sxk9mf,2,48,21,36
2024-10-02 23:00:00,41.1575317382813,28.7896728515625,sxk6ph,47,129,69,94
2024-10-02 23:00:00,41.1190795898438,28.9654541015625,sxk9gj,14,91,42,22
2024-10-02 23:00:00,41.0202026367188,28.5589599609375,sxk33g,12,143,51,103
2024-10-02 23:00:00,40.9707641601563,29.1961669921875,sxkc06,8,123,32,30
2024-10-02 23:00:00,40.9323120117188,29.3280029296875,sxkbg7,2,118,50,356
2024-10-02 23:00:00,41.2234497070313,28.7017822265625,sxk6t0,38,116,76,36
2024-10-02 23:00:00,41.2728881835938,28.6578369140625,sxk6u1,22,114,82,24
2024-10-02 23:00:00,41.0531616210938,28.8995361328125,sxk999,2,47,22,39
2024-10-02 23:00:00,41.2783813476563,28.6468505859375,sxk6gf,25,122,82,22
2024-10-02 23:00:00,41.0366821289063,29.2730712890625,sxkc6n,4,135,58,273
2024-10-02 23:00:00,41.0421752929688,28.8665771484375,sxk92z,1,50,19,62
2024-10-02 23:00:00,41.0586547851563,28.9434814453125,sxk9dd,3,84,36,39
2024-10-02 23:00:00,40.8663940429688,29.2620849609375,sxkb3z,9,104,52,75
2024-10-02 23:00:00,41.1685180664063,28.0975341796875,sx7fpq,56,104,82,4
2024-10-02 23:00:00,41.0641479492188,28.9984130859375,sxk9eg,1,131,45,261
2024-10-02 23:00:00,40.9652709960938,28.8006591796875,sxk3p3,4,82,39,49
2024-10-02 23:00:00,41.1575317382813,28.8116455078125,sxk6ps,46,199,92,290
2024-10-02 23:00:00,41.2344360351563,28.8006591796875,sxk6x6,45,163,92,49
2024-10-02 23:00:00,41.0037231445313,29.2510986328125,sxkc38,11,75,39,49
2024-10-02 23:00:00,40.9432983398438,29.1522216796875,sxk8zm,4,62,29,35
2024-10-02 23:00:00,41.1959838867188,28.0426025390625,sx7fq5,50,138,84,31
2024-10-02 23:00:00,41.2509155273438,28.7017822265625,sxk6tj,53,134,82,17
2024-10-02 23:00:00,41.2399291992188,28.8116455078125,sxk6xe,1,166,77,103
2024-10-02 23:00:00,41.0806274414063,28.9764404296875,sxk9eq,3,75,29,66
2024-10-02 23:00:00,40.9597778320313,28.8226318359375,sxk3pb,6,37,20,17
2024-10-02 23:00:00,41.0476684570313,28.7457275390625,sxk3w0,9,61,38,6
2024-10-02 23:00:00,41.2454223632813,28.6688232421875,sxk6sk,60,125,90,60
2024-10-02 23:00:00,40.9762573242188,29.0972900390625,sxk9n5,2,116,58,278
2024-10-02 23:00:00,41.0147094726563,28.6798095703125,sxk3kd,16,143,74,190
2024-10-02 23:00:00,41.1520385742188,28.1414794921875,sxk407,60,133,90,73
2024-10-02 23:00:00,41.0971069335938,28.1524658203125,sxk1b9,47,177,86,40
2024-10-02 23:00:00,41.2069702148438,28.4490966796875,sxk4rm,57,57,57,1
2024-10-02 23:00:00,40.9872436523438,28.7347412109375,sxk3jv,13,29,21,4
2024-10-02 23:00:00,40.8499145507813,29.4158935546875,sxkbmk,49,155,90,233
2024-10-02 23:00:00,41.1410522460938,28.9105224609375,sxkd1c,42,145,71,245
2024-10-02 23:00:00,41.0806274414063,28.2403564453125,sxk1dw,7,136,52,79
2024-10-02 23:00:00,40.9982299804688,28.8775634765625,sxk91p,2,122,34,231
2024-10-02 23:00:00,41.1190795898438,28.2183837890625,sxk1fj,56,132,88,36
2024-10-02 23:00:00,41.0147094726563,28.6358642578125,sxk37d,6,123,60,182
2024-10-02 23:00:00,40.8993530273438,29.2071533203125,sxkb8t,2,102,45,77
2024-10-02 23:00:00,40.9927368164063,29.2291259765625,sxkc1n,2,87,34,109
2024-10-02 23:00:00,40.9927368164063,29.1412353515625,sxk9pn,12,136,60,88
2024-10-02 23:00:00,41.0696411132813,28.9105224609375,sxk99u,5,89,29,67
2024-10-02 23:00:00,41.1080932617188,28.8446044921875,sxk9b7,56,76,66,11
2024-10-03 00:00:00,41.0421752929688,29.0533447265625,sxk9mp,20,44,32,4
2024-10-03 00:00:00,41.0366821289063,29.0533447265625,sxk9mn,6,52,26,12
2024-10-03 00:00:00,41.0311889648438,29.0533447265625,sxk9mj,9,46,23,5
2024-10-03 00:00:00,41.0256958007813,29.0533447265625,sxk9mh,1,87,29,111
2024-10-03 00:00:00,41.0202026367188,29.0533447265625,sxk9m5,3,118,58,203
2024-10-03 00:00:00,41.0421752929688,29.0423583984375,sxk9kz,8,109,62,174
2024-10-03 00:00:00,41.0366821289063,29.0423583984375,sxk9ky,4,129,76,196
2024-10-03 00:00:00,41.0421752929688,29.0313720703125,sxk9kx,12,102,72,106
2024-10-03 00:00:00,41.0366821289063,29.0313720703125,sxk9kw,10,74,38,8
2024-10-03 00:00:00,41.0311889648438,29.0423583984375,sxk9kv,6,117,73,186
2024-10-03 00:00:00,41.0256958007813,29.0423583984375,sxk9ku,4,113,57,226
2024-10-03 00:00:00,41.0311889648438,29.0313720703125,sxk9kt,11,59,25,7
2024-10-03 00:00:00,41.0256958007813,29.0313720703125,sxk9ks,4,60,28,42
2024-10-03 00:00:00,41.0421752929688,29.0203857421875,sxk9kr,4,87,46,14
2024-10-03 00:00:00,41.0421752929688,29.0093994140625,sxk9kp,3,87,23,71
2024-10-03 00:00:00,41.0311889648438,29.0203857421875,sxk9km,25,56,39,7
2024-10-03 00:00:00,41.0256958007813,29.0203857421875,sxk9kk,5,45,23,22
2024-10-03 00:00:00,41.0256958007813,29.0093994140625,sxk9kh,7,52,28,8
2024-10-03 00:00:00,41.0202026367188,29.0423583984375,sxk9kg,3,77,36,113
2024-10-03 00:00:00,41.0202026367188,29.0313720703125,sxk9ke,2,79,31,54
2024-10-03 00:00:00,41.0202026367188,29.0203857421875,sxk9k7,7,52,24,20
2024-10-03 00:00:00,41.0202026367188,29.0093994140625,sxk9k5,10,41,26,13
2024-10-03 00:00:00,41.2234497070313,29.0863037109375,sxkdtb,67,108,85,30
2024-10-03 00:00:00,41.1959838867188,29.1412353515625,sxkdr5,22,146,86,133
2024-10-03 00:00:00,41.2014770507813,29.1192626953125,sxkdqs,64,179,87,146
2024-10-03 00:00:00,41.2124633789063,29.0972900390625,sxkdqn,67,174,94,63
2024-10-03 00:00:00,41.2069702148438,29.1082763671875,sxkdqm,57,163,85,93
2024-10-03 00:00:00,41.2014770507813,29.1082763671875,sxkdqk,63,177,88,107
2024-10-03 00:00:00,41.2069702148438,29.0972900390625,sxkdqj,57,184,90,76
2024-10-03 00:00:00,41.1959838867188,29.1302490234375,sxkdqg,68,132,90,13
2024-10-03 00:00:00,41.1959838867188,29.1192626953125,sxkdqe,69,167,89,70
2024-10-03 00:00:00,41.2179565429688,29.0863037109375,sxkdmz,59,187,87,134
2024-10-03 00:00:00,41.2124633789063,29.0863037109375,sxkdmy,64,134,90,23
2024-10-03 00:00:00,41.1135864257813,29.0863037109375,sxk9vu,4,67,41,10
2024-10-03 00:00:00,41.1190795898438,29.0753173828125,sxk9vt,59,59,59,1
2024-10-03 00:00:00,41.1190795898438,29.0643310546875,sxk9vm,6,58,32,7
2024-10-03 00:00:00,41.1135864257813,29.0643310546875,sxk9vk,19,56,36,8
2024-10-03 00:00:00,41.1190795898438,29.0533447265625,sxk9vj,38,44,41,4
2024-10-03 00:00:00,41.1135864257813,29.0533447265625,sxk9vh,5,81,33,25
2024-10-03 00:00:00,41.1080932617188,29.0863037109375,sxk9vg,22,54,40,14
2024-10-03 00:00:00,41.1080932617188,29.0753173828125,sxk9ve,26,61,38,4
2024-10-03 00:00:00,41.1026000976563,29.0753173828125,sxk9vd,23,44,33,2
2024-10-03 00:00:00,41.0971069335938,29.0863037109375,sxk9vc,5,39,20,12
2024-10-03 00:00:00,41.0916137695313,29.0863037109375,sxk9vb,2,153,79,238
2024-10-03 00:00:00,41.0916137695313,29.0753173828125,sxk9v8,3,150,91,177
2024-10-03 00:00:00,41.1080932617188,29.0643310546875,sxk9v7,32,43,37,5
2024-10-03 00:00:00,41.1026000976563,29.0643310546875,sxk9v6,9,69,35,5
2024-10-03 00:00:00,41.1080932617188,29.0533447265625,sxk9v5,4,73,39,24
2024-10-03 00:00:00,41.1026000976563,29.0533447265625,sxk9v4,6,56,33,14
2024-10-03 00:00:00,41.0971069335938,29.0643310546875,sxk9v3,11,54,37,5
2024-10-03 00:00:00,41.0916137695313,29.0643310546875,sxk9v2,4,151,88,185
2024-10-03 00:00:00,41.0971069335938,29.0533447265625,sxk9v1,9,90,39,25
2024-10-03 00:00:00,41.0916137695313,29.0533447265625,sxk9v0,17,162,88,200
2024-10-03 00:00:00,41.1190795898438,29.0423583984375,sxk9uv,4,66,38,7
2024-10-03 00:00:00,41.1135864257813,29.0423583984375,sxk9uu,10,75,45,20
2024-10-03 00:00:00,41.1190795898438,29.0313720703125,sxk9ut,13,83,62,8
2024-10-03 00:00:00,41.1135864257813,29.0313720703125,sxk9us,5,70,42,19
2024-10-03 00:00:00,41.1026000976563,29.0423583984375,sxk9uf,14,84,42,11
2024-10-03 00:00:00,41.1080932617188,29.0313720703125,sxk9ue,3,82,39,39
2024-10-03 00:00:00,41.0971069335938,29.0423583984375,sxk9uc,27,64,52,11
2024-10-03 00:00:00,41.0916137695313,29.0423583984375,sxk9ub,4,160,79,211
2024-10-03 00:00:00,41.0971069335938,29.0313720703125,sxk9u9,18,70,35,7
2024-10-03 00:00:00,41.0916137695313,29.0313720703125,sxk9u8,4,162,79,175
2024-10-03 00:00:00,41.0861206054688,29.0863037109375,sxk9tz,7,118,48,74
2024-10-03 00:00:00,41.0806274414063,29.0863037109375,sxk9ty,30,86,59,22
2024-10-03 00:00:00,41.0861206054688,29.0753173828125,sxk9tx,14,36,23,5
2024-10-03 00:00:00,41.0806274414063,29.0753173828125,sxk9tw,6,85,44,28
2024-10-03 00:00:00,41.0696411132813,29.0863037109375,sxk9tu,6,51,27,7
2024-10-03 00:00:00,41.0751342773438,29.0753173828125,sxk9tt,12,61,30,27
2024-10-03 00:00:00,41.0696411132813,29.0753173828125,sxk9ts,10,58,29,20
2024-10-03 00:00:00,41.0861206054688,29.0643310546875,sxk9tr,22,106,42,5
2024-10-03 00:00:00,41.0806274414063,29.0643310546875,sxk9tq,6,59,34,20
2024-10-03 00:00:00,41.0861206054688,29.0533447265625,sxk9tp,3,54,30,8
2024-10-03 00:00:00,41.0806274414063,29.0533447265625,sxk9tn,11,49,33,5
2024-10-03 00:00:00,41.0751342773438,29.0643310546875,sxk9tm,20,79,38,25
2024-10-03 00:00:00,41.0696411132813,29.0643310546875,sxk9tk,14,48,30,6
2024-10-03 00:00:00,41.0751342773438,29.0533447265625,sxk9tj,30,67,45,5
2024-10-03 00:00:00,41.0696411132813,29.0533447265625,sxk9th,32,87,61,5
2024-10-03 00:00:00,41.0641479492188,29.0863037109375,sxk9tg,9,63,33,19
2024-10-03 00:00:00,41.0641479492188,29.0753173828125,sxk9te,14,61,34,16
2024-10-03 00:00:00,41.0641479492188,29.0643310546875,sxk9t7,12,52,30,8
2024-10-03 00:00:00,41.0641479492188,29.0533447265625,sxk9t5,15,68,42,5
2024-10-03 00:00:00,41.0586547851563,29.0533447265625,sxk9t4,6,78,31,8
2024-10-03 00:00:00,41.0531616210938,29.0533447265625,sxk9t1,4,62,23,9
2024-10-03 00:00:00,41.0476684570313,29.0533447265625,sxk9t0,5,69,29,17
2024-10-03 00:00:00,41.0861206054688,29.0423583984375,sxk9sz,6,56,26,13
2024-10-03 00:00:00,41.0806274414063,29.0423583984375,sxk9sy,2,45,20,21
2024-10-03 00:00:00,41.0861206054688,29.0313720703125,sxk9sx,7,57,33,17
2024-10-03 00:00:00,41.0806274414063,29.0313720703125,sxk9sw,6,53,27,30
2024-10-03 00:00:00,41.0751342773438,29.0423583984375,sxk9sv,2,67,28,17
2024-10-03 00:00:00,41.0696411132813,29.0423583984375,sxk9su,7,66,28,14
2024-10-03 00:00:00,41.0751342773438,29.0313720703125,sxk9st,4,70,32,43
2024-10-03 00:00:00,41.0696411132813,29.0313720703125,sxk9ss,10,68,40,18
2024-10-03 00:00:00,41.0696411132813,29.0203857421875,sxk9sk,2,95,48,170
2024-10-03 00:00:00,41.0696411132813,29.0093994140625,sxk9sh,1,105,51,227
2024-10-03 00:00:00,41.0641479492188,29.0423583984375,sxk9sg,7,76,38,13
2024-10-03 00:00:00,41.0586547851563,29.0423583984375,sxk9sf,3,33,14,10
2024-10-03 00:00:00,41.0641479492188,29.0313720703125,sxk9se,10,63,38,15
2024-10-03 00:00:00,41.0586547851563,29.0313720703125,sxk9sd,1,52,24,34
2024-10-03 00:00:00,41.0476684570313,29.0423583984375,sxk9sb,32,49,39,4
2024-10-03 00:00:00,41.0531616210938,29.0313720703125,sxk9s9,4,123,58,175
2024-10-03 00:00:00,41.0476684570313,29.0313720703125,sxk9s8,2,105,55,207
2024-10-03 00:00:00,41.0641479492188,29.0203857421875,sxk9s7,7,118,59,142
2024-10-03 00:00:00,41.0586547851563,29.0203857421875,sxk9s6,6,130,66,206
2024-10-03 00:00:00,41.0641479492188,29.0093994140625,sxk9s5,2,126,53,270
2024-10-03 00:00:00,41.0586547851563,29.0093994140625,sxk9s4,2,100,39,87
2024-10-03 00:00:00,41.0531616210938,29.0203857421875,sxk9s3,6,118,57,184
2024-10-03 00:00:00,41.0476684570313,29.0203857421875,sxk9s2,4,99,30,40
2024-10-03 00:00:00,41.0531616210938,29.0093994140625,sxk9s1,1,90,38,88
2024-10-03 00:00:00,41.0476684570313,29.0093994140625,sxk9s0,4,84,33,65
2024-10-03 00:00:00,41.0366821289063,29.2730712890625,sxkc6n,4,125,58,214
2024-10-03 00:00:00,41.0586547851563,28.6248779296875,sxk3e6,2,113,51,58
2024-10-03 00:00:00,41.2454223632813,28.5919189453125,sxk6ds,46,69,61,2
2024-10-03 00:00:00,41.0916137695313,28.1524658203125,sxk1b8,107,107,107,1
2024-10-03 00:00:00,40.8773803710938,29.2291259765625,sxkb91,4,79,28,66
2024-10-03 00:00:00,40.8169555664063,29.3170166015625,sxkb5n,11,37,23,9
2024-10-03 00:00:00,41.2124633789063,28.4490966796875,sxk4rq,14,84,33,2
2024-10-03 00:00:00,40.9432983398438,29.1302490234375,sxk8yv,1,137,60,314
2024-10-03 00:00:00,41.0916137695313,28.6358642578125,sxk3g8,11,154,59,107
2024-10-03 00:00:00,40.9487915039063,29.0972900390625,sxk8yn,9,84,47,30
2024-10-03 00:00:00,41.0421752929688,28.7567138671875,sxk3qr,14,88,43,41
2024-10-03 00:00:00,41.0641479492188,28.4051513671875,sxk1w7,68,135,89,55
2024-10-03 00:00:00,40.9487915039063,29.1522216796875,sxk8zq,18,113,67,24
2024-10-03 00:00:00,41.2234497070313,28.6138916015625,sxk6e0,44,174,96,28
2024-10-03 00:00:00,41.0751342773438,28.7677001953125,sxk3wt,17,112,73,28
2024-10-03 00:00:00,40.9982299804688,29.2291259765625,sxkc1p,14,68,35,36
2024-10-03 00:00:00,40.9432983398438,29.3499755859375,sxkbgv,5,172,62,67
2024-10-03 00:00:00,41.1849975585938,28.7017822265625,sxk6m1,10,70,40,22
2024-10-03 00:00:00,40.9982299804688,29.1961669921875,sxkc0r,11,61,35,17
2024-10-03 00:00:00,41.1685180664063,28.7677001953125,sxk6nw,58,121,86,50
2024-10-03 00:00:00,41.0641479492188,28.7457275390625,sxk3w5,4,158,64,230
2024-10-03 00:00:00,41.0971069335938,29.4049072265625,sxkcv1,39,125,77,11
2024-10-03 00:00:00,40.9872436523438,28.7896728515625,sxk3pj,7,127,65,206
2024-10-03 00:00:00,40.9597778320313,29.2071533203125,sxkc08,16,69,36,13
2024-10-03 00:00:00,41.1026000976563,28.3062744140625,sxk1u4,65,129,89,36
2024-10-03 00:00:00,40.8883666992188,29.2620849609375,sxkb9g,7,75,41,114
2024-10-03 00:00:00,41.2124633789063,28.5919189453125,sxk66w,71,156,87,53
2024-10-03 00:00:00,41.1135864257813,28.8116455078125,sxk3zs,30,151,89,185
2024-10-03 00:00:00,41.1135864257813,28.2513427734375,sxk1fu,68,91,74,5
2024-10-03 00:00:00,41.0586547851563,28.3392333984375,sxk1sf,39,91,69,13
2024-10-03 00:00:00,41.1795043945313,28.1195068359375,sx7frb,78,151,94,23
2024-10-03 00:00:00,41.2454223632813,28.0426025390625,sx7fwh,49,122,81,25
2024-10-03 00:00:00,41.0751342773438,28.8995361328125,sxk99t,4,55,21,68
2024-10-03 00:00:00,41.0366821289063,28.8555908203125,sxk92w,4,66,23,79
2024-10-03 00:00:00,41.1959838867188,29.1961669921875,sxkf27,69,82,75,2
2024-10-03 00:00:00,41.2014770507813,28.7347412109375,sxk6mu,4,75,33,16
2024-10-03 00:00:00,40.7894897460938,29.4268798828125,sxkbj9,8,141,77,179
2024-10-03 00:00:00,41.2454223632813,29.0423583984375,sxkdsu,7,57,35,3
2024-10-03 00:00:00,41.0751342773438,28.9764404296875,sxk9em,1,65,26,56
2024-10-03 00:00:00,41.0916137695313,28.9215087890625,sxk9f0,5,153,64,132
2024-10-03 00:00:00,41.0092163085938,28.7677001953125,sxk3q9,9,54,34,18
2024-10-03 00:00:00,41.0311889648438,28.5479736328125,sxk33t,45,93,55,10
2024-10-03 00:00:00,41.1355590820313,28.4820556640625,sxk600,54,160,88,13
2024-10-03 00:00:00,40.9872436523438,29.0643310546875,sxk9jm,7,59,32,19
2024-10-03 00:00:00,41.0421752929688,29.2291259765625,sxkc3p,83,131,99,9
2024-10-03 00:00:00,40.8828735351563,29.3719482421875,sxkbs6,60,150,93,136
2024-10-03 00:00:00,40.7949829101563,29.4378662109375,sxkbjf,11,143,78,211
2024-10-03 00:00:00,40.9323120117188,29.4268798828125,sxkbve,52,162,88,64
2024-10-03 00:00:00,41.0421752929688,28.0316162109375,sx7cmz,50,150,78,15
2024-10-03 00:00:00,41.0202026367188,29.0972900390625,sxk9q5,6,49,27,30
2024-10-03 00:00:00,41.0531616210938,28.7347412109375,sxk3tc,55,71,60,6
2024-10-03 00:00:00,41.1080932617188,28.9544677734375,sxk9fg,19,124,75,225
2024-10-03 00:00:00,40.9707641601563,28.7127685546875,sxk3j6,3,33,17,7
2024-10-03 00:00:00,41.2344360351563,28.8995361328125,sxkd9d,52,180,86,159
2024-10-03 00:00:00,41.1135864257813,29.2840576171875,sxkcfk,76,107,91,12
2024-10-03 00:00:00,41.0147094726563,28.5479736328125,sxk33d,10,126,70,50
2024-10-03 00:00:00,41.0806274414063,28.1964111328125,sxk19w,51,124,78,30
2024-10-03 00:00:00,41.1630249023438,29.1741943359375,sxkdpv,43,64,54,3
2024-10-03 00:00:00,41.0751342773438,29.0972900390625,sxk9wj,62,170,102,178
2024-10-03 00:00:00,41.2344360351563,28.8555908203125,sxkd8d,58,91,75,9
2024-10-03 00:00:00,40.9542846679688,29.3389892578125,sxkbgx,51,143,83,61
2024-10-03 00:00:00,41.0311889648438,29.2620849609375,sxkc3v,13,136,81,45
2024-10-03 00:00:00,41.0037231445313,29.2840576171875,sxkc62,60,171,85,143
2024-10-03 00:00:00,41.1795043945313,28.4490966796875,sxk4r2,7,89,39,5
2024-10-03 00:00:00,41.0861206054688,28.1414794921875,sxk18r,82,121,98,9
2024-10-03 00:00:00,40.9323120117188,29.3719482421875,sxkbu7,58,159,90,43
2024-10-03 00:00:00,40.8224487304688,29.4378662109375,sxkbjz,66,149,92,47
2024-10-03 00:00:00,41.2564086914063,28.6907958984375,sxk6sy,35,137,88,100
2024-10-03 00:00:00,40.9158325195313,29.2071533203125,sxkbb8,4,60,27,33
2024-10-03 00:00:00,40.8718872070313,29.3389892578125,sxkbe8,4,107,62,62
2024-10-03 00:00:00,41.0311889648438,28.4600830078125,sxk1rt,29,90,64,34
